X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address
1416561.33519989,581510.185000226,944263,1166436A,2014/10/31 17:22:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439A007,2243 CEDLEY ST
1416549.3742658,581484.865497068,944265,2022419A,2021/07/22 19:03:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439A009,2247 CEDLEY ST
1416477.46922588,581896.033637971,944276,2075659A,2022/01/26 12:30:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 004,2207 SIDNEY AVE
1416425.82825306,581785.869160146,944284,998084A,2013/07/24 07:40:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 012,2223 SIDNEY AVE
1416405.90079947,581743.40500623,944287,2048306A,2021/10/08 15:45:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 015,2229 SIDNEY AVE
1416574.35551505,581885.469682723,944289,1869552A,2020/01/02 11:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 017,2202 CEDLEY ST
1416549.8880443,581833.578710392,944293,785795A,2011/12/02 14:16:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 021,2210 CEDLEY ST
1416543.77093056,581820.584969983,944294,770457A,2011/10/13 13:15:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 022,2212 CEDLEY ST
1416537.75978772,581807.838276312,944295,1659167A,2018/04/20 16:43:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 023,2214 CEDLEY ST
1416519.89729063,581769.975491136,944298,1761860A,2019/02/08 14:13:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 026,2220 CEDLEY ST
1416513.95209256,581757.332143724,944299,864738A,2012/07/20 13:47:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 027,2222 CEDLEY ST
1416489.37602623,581703.939533979,944303,1969028A,2021/02/05 10:56:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441 031,2230 CEDLEY ST
1416381.87427272,581692.075712562,944304,987190A,2013/06/21 12:29:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A001,2231 SIDNEY AVE
1416375.7919358,581678.39037247,944305,1064254A,2014/03/14 15:46:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A002,2233 SIDNEY AVE
1416369.99437521,581666.193218395,944306,2019663A,2021/07/16 12:14:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A003,2235 SIDNEY AVE
1416363.98782556,581653.553151816,944307,1133809A,2014/08/29 10:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A004,2237 SIDNEY AVE
1416357.90187973,581640.737232566,944308,1796411A,2019/05/24 16:52:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A005,2239 SIDNEY AVE
1416352.33036855,581629.006284893,944309,1442753A,2016/09/07 12:29:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A006,2241 SIDNEY AVE
1416347.2860873,581618.411817893,944310,1868671A,2020/01/07 13:46:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A007,2243 SIDNEY AVE
1416336.92357522,581596.588370726,944312,1836224A,2019/09/02 00:01:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A009,2247 SIDNEY AVE
1416331.58729981,581585.36135906,944313,1787355A,2019/10/25 16:13:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A010,2249 SIDNEY AVE
1416326.46001346,581574.58086881,944314,1904570A,2021/01/31 16:43:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A011,2251 SIDNEY AVE
1416305.62573755,581530.731218979,944318,1790258A,2019/05/10 16:48:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A015,2259 SIDNEY AVE
1416465.16577281,581653.255252138,944321,2320830A,2023/11/11 15:49:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A017,2232 CEDLEY ST
1416434.75966564,581588.380709976,944326,1726584A,2018/09/21 15:18:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A022,2242 CEDLEY ST
1416393.19216347,581499.731280982,944333,824786A,2012/04/07 19:09:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A029,2256 CEDLEY ST
1416387.05536473,581486.655847818,944334,1726590A,2018/09/30 20:22:00+00,,,Vacant,,H,10,WESTPORT                                 ,7441A030,2258 CEDLEY ST
1416089.19966123,582037.535323471,944340,2100710A,2022/04/26 09:50:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443 004,2210 ANNAPOLIS ROAD
1416058.32734764,581972.486240983,944346,1559641A,2017/09/08 16:04:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443 010,2222 ANNAPOLIS ROAD
1416053.18136056,581961.64472723,944347,2300222A,2023/09/20 11:42:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443 011,2224 ANNAPOLIS ROAD
1416048.03832622,581950.806166232,944348,1053276A,2014/02/07 16:53:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443 012,2226 ANNAPOLIS ROAD
1416042.89463572,581939.965308636,944349,1954450A,2020/11/25 08:12:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443 013,2228 ANNAPOLIS ROAD
1415957.87544881,581760.359040558,944355,2019939A,2021/07/16 13:15:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443A008,2248 ANNAPOLIS ROAD
1415947.27901331,581738.820697814,944356,1695576A,2018/07/18 12:19:00+00,,,Vacant,,H,10,WESTPORT                                 ,7443A009,2250 ANNAPOLIS ROAD
1416250.22099271,581412.349894062,944363,2222198A,2023/03/23 15:07:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 002,2303 SIDNEY AVE
1416208.47993447,581324.280188307,944370,1660522A,2018/04/24 16:38:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 009,2317 SIDNEY AVE
1416125.20221388,581148.580736563,944384,1458357A,2016/10/20 15:07:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 023,2345 SIDNEY AVE
1416107.17305048,581110.533240482,944387,2188021A,2023/02/03 09:20:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 026,2351 SIDNEY AVE
1416095.12648664,581085.114328057,944389,2005034A,2021/06/09 15:42:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 028,2355 SIDNEY AVE
1416088.88535739,581072.027083889,944390,2092503A,2022/03/29 15:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 029,2357 SIDNEY AVE
1416045.77258272,581025.819171056,944392,1462100A,2016/11/02 13:25:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 031,2815 MAISEL ST
1416082.69376872,581008.303786144,944395,1709169A,2018/08/15 23:08:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 034,2821 MAISEL ST
1416018.04986914,580877.191843644,944401,2295311A,2023/09/14 09:41:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 037,2828 MAISEL ST
1415978.28748147,580895.596662477,944404,1880286A,2020/02/21 17:25:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 040,2822 MAISEL ST
1415940.02640314,580913.289212391,944407,2299467A,2023/09/20 11:44:00+00,,,Vacant,MCC,H,10,WESTPORT                                 ,7445 043,2816 MAISEL ST
1415914.69902597,580925.027705982,944409,2137956A,2022/07/18 13:29:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 045,2812 MAISEL ST
1415836.71689847,580961.122121975,944415,1994839A,2021/05/16 19:29:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 051,2800 MAISEL ST
1415795.62314864,581017.407770559,944416,1689365A,2018/06/29 22:30:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 052,2401 ANNAPOLIS ROAD
1415765.51822197,580953.403633475,944421,1788013A,2019/05/06 13:03:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 057,2411 ANNAPOLIS ROAD
1415735.64000089,580889.884075478,944426,2278549A,2023/07/28 14:56:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 062,2421 ANNAPOLIS ROAD
1415729.52715223,580876.890006974,944427,2299466A,2023/09/14 09:42:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 063,2423 ANNAPOLIS ROAD
1415873.32410872,580845.002603561,944434,1558258A,2017/07/09 16:51:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 070,2813 INDIANA ST
1415886.01994947,580839.13122423,944435,1605971A,2017/11/03 16:41:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 071,2815 INDIANA ST
1416331.25790414,581367.527805224,944453,1861885A,2019/11/21 16:54:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 093,2302 CEDLEY ST
1416277.07330123,581253.290172815,944460,2300413A,2023/09/15 14:08:00+00,,,Vacant,,H,10,WESTPORT                                 ,7445 100,2316 CEDLEY ST
1416029.46684106,581513.29227747,944479,2050760A,2021/10/15 10:36:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 002,2303 ANNAPOLIS ROAD
1416002.24937581,581455.976119146,944483,2261148A,2023/06/26 10:45:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 006,2311 ANNAPOLIS ROAD
1415995.68475638,581441.362631306,944484,2056405A,2021/11/02 13:01:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 007,2313 ANNAPOLIS ROAD
1415981.73760581,581412.235392973,944486,1287303A,2015/08/28 09:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 009,2317 ANNAPOLIS ROAD
1415906.26269114,581253.626130149,944497,1458749A,2016/10/20 15:56:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 020,2339 ANNAPOLIS ROAD
1415899.53993556,581236.89223972,944498,1446266A,2016/09/14 12:38:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 021,2341 ANNAPOLIS ROAD
1416085.84763381,581412.781323642,944516,1744729A,2018/11/21 14:59:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 039,2312 SIDNEY AVE
1416043.80309847,581324.414046317,944523,1998301A,2021/05/21 15:08:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 046,2326 SIDNEY AVE
1416031.64990756,581298.866197139,944525,1296626A,2015/09/29 16:25:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 048,2330 SIDNEY AVE
1416025.66763605,581286.301261649,944526,1413104A,2016/07/05 10:09:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 049,2332 SIDNEY AVE
1415995.64407405,581223.198697567,944531,1655180A,2018/04/06 23:11:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 054,2342 SIDNEY AVE
1415971.65265222,581172.758837804,944535,2213062A,2023/03/09 17:01:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 058,2350 SIDNEY AVE
1415959.77078623,581147.794320807,944537,1736687A,2018/10/19 17:24:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 060,2354 SIDNEY AVE
1415948.80952205,581071.887976557,944540,1694495A,2018/07/12 15:17:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 063,2809 MAISEL ST
1415936.55003214,581077.568083316,944541,2019989A,2021/07/16 12:33:00+00,,,Vacant,,H,10,WESTPORT                                 ,7446 064,2807 MAISEL ST
1415811.78158088,581449.65362522,944552,2300010A,2023/09/15 14:20:00+00,,,Vacant,,H,10,WESTPORT                                 ,7447 007,2316 ANNAPOLIS ROAD
1415806.28388847,581438.619526565,944553,2300221A,2023/09/15 14:22:00+00,,,Vacant,,H,10,WESTPORT                                 ,7447 007A,2318 ANNAPOLIS ROAD
1415763.24033938,581347.985193387,944557,1607933A,2017/11/08 21:38:00+00,,,Vacant,,H,10,WESTPORT                                 ,7447 011,2326 ANNAPOLIS ROAD
1415746.3148483,581311.710331559,944559,1848919A,2019/10/02 21:41:00+00,,,Vacant,,H,10,WESTPORT                                 ,7447 011B,2330 ANNAPOLIS ROAD
1414953.71079047,581536.836193651,944574,1969512A,2021/02/09 11:23:00+00,,,Vacant,,G,10,WESTPORT                                 ,7449 023,2605 MAISEL ST
1414001.97089605,581523.611482561,944608,2175205A,2022/10/19 11:21:00+00,,,Vacant,HABC,G,10,WESTPORT                                 ,7451 003,2401 HOLLINS FERRY ROAD
1415316.94037896,581193.363783479,944639,2116038A,2022/06/02 13:23:00+00,,,Vacant,,H,10,WESTPORT                                 ,7463 018,2407 WESTPORT ST
1415259.22166239,581071.444735974,944648,2164124A,2022/09/21 08:08:00+00,,,Vacant,,H,10,WESTPORT                                 ,7463 027,2425 WESTPORT ST
1413589.56095973,580200.769968137,944678,2194135A,2022/12/30 09:32:00+00,,,Vacant,,H,10,WESTPORT                                 ,7470 004,2604 FOERSTER AVE
1413661.08968805,580346.895988226,944684,1736320A,2018/10/17 15:23:00+00,,,Vacant,,H,10,WESTPORT                                 ,7470 010,2609 FOERSTER AVE
1413012.87412097,579016.554488808,944744,2042441A,2021/09/24 11:15:00+00,,,Vacant,,H,10,LAKELAND                                 ,7470A050,2833 HINSDALE DR
1413296.14159906,578962.269492388,944859,1683344A,2018/06/16 12:33:00+00,,,Vacant,,H,10,LAKELAND                                 ,7470B035,2819 GANLEY DR
1413336.73567797,580121.339024648,945181,1872425A,2020/01/14 16:20:00+00,,,Vacant,,NonResidential,10,LAKELAND                                 ,7470J003,2625 HOLLINS FERRY ROAD
1413325.68419088,580103.577577233,945182,1635194A,2018/02/01 15:28:00+00,,,Vacant,,NonResidential,10,LAKELAND                                 ,7470J004,2627 HOLLINS FERRY ROAD
1413278.77910097,580027.302467316,945183,2041263A,2021/09/20 16:22:00+00,,,Vacant,,NonResidential,10,LAKELAND                                 ,7470J005,2631 HOLLINS FERRY ROAD
1412811.80792205,578730.924482644,945204,1591034A,2017/09/26 16:48:00+00,,,Vacant,,H,10,LAKELAND                                 ,7470K008,2610 RITTENHOUSE AVE
1413572.09839623,577200.932463899,945313,2026522A,2021/08/02 08:55:00+00,,,Vacant,,H,10,LAKELAND                                 ,7470P054,3025 MALLVIEW ROAD
1413649.75473697,581199.413312063,945455,1787832A,2019/05/06 12:00:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7471 017,2407 PUGET ST
1413379.14012071,581304.484952316,945486,1822663A,2019/07/31 22:05:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7472 029,2421 HURON ST
1413353.99450172,581278.723192811,945487,1873239A,2020/01/17 15:37:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7472 032,2427 HURON ST
1413231.08267406,581152.74739489,945493,2101663A,2022/04/29 12:00:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7472 037,2511 HURON ST
1413133.15898539,581282.12672931,945516,2299777A,2023/09/15 13:38:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7473 022,2510 HURON ST
1413110.82044739,581259.212076977,945517,1936499A,2020/09/16 15:36:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7473 023,2512 HURON ST
1413088.96845697,581236.133054897,945518,1727453A,2018/09/26 22:05:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7473 024,2514 HURON ST
1413023.41051722,581332.868425727,945548,2042200A,2021/09/22 16:20:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7473 043,2513 RIDGELY ST
1413124.76726989,581827.664680228,945571,676139A,2011/02/22 15:48:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7474 001,2415 S PACA ST
1412865.0765163,581398.924395978,945611,2067384A,2021/12/16 14:20:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7474 033,2518 RIDGELY ST
1412682.76585731,580987.623053223,945719,2140749A,2022/07/22 01:11:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7477 041,2617 RIDGELY ST
1412660.42961589,580964.708072811,945720,29928A,2004/11/08 00:00:00+00,,,Vacant,HABC,G,10,MOUNT WINANS                             ,7477 042,2619 RIDGELY ST
1412638.10288888,580941.782265648,945721,29934A,2004/11/08 00:00:00+00,,,Vacant,HABC,G,10,MOUNT WINANS                             ,7477 044,2621 RIDGELY ST
1413061.2572263,580818.882248983,945741,1997324A,2021/05/21 07:40:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7478 003,2604 PUGET ST
1413312.21013647,580683.400236472,945779,1947827A,2020/10/21 15:13:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7479 001,2600 PIERPONT ST
1413262.60328031,580632.884917557,945782,2174192A,2022/10/14 12:02:00+00,,,Vacant,,G,10,MOUNT WINANS                             ,7479 004,2606 PIERPONT ST
1413147.91026822,580678.794930726,945801,2233418A,2023/04/24 15:45:00+00,,,Vacant,MCC,G,10,MOUNT WINANS                             ,7479 025,2613 PUGET ST
1412955.2062573,579820.673287392,945838,2322804A,2023/11/20 12:10:00+00,,,Vacant,,H,10,LAKELAND                                 ,7481 003,2708 HOLLINS FERRY ROAD
1412430.54982631,578821.882634059,945994,1725583A,2018/09/21 13:06:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492B010,2908 HOLLINS FERRY ROAD
1412201.05487847,577897.150559649,946015,2300361A,2023/09/15 13:46:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C039,2582 MARBOURNE AVE
1411621.85951455,578157.98960489,946046,1948366A,2020/10/22 08:47:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C070,2520 MARBOURNE AVE
1411531.99716148,578196.328438982,946050,1788372A,2019/05/07 16:43:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C074,2512 MARBOURNE AVE
1411462.98516038,578380.37400265,946092,2300363A,2023/09/15 13:47:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C125,2503 MARBOURNE AVE
1411438.2151968,578380.30510515,946093,2300360A,2023/09/15 13:46:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C126,2501 MARBOURNE AVE
1411784.2302528,578563.81589298,946136,2324642A,2023/11/21 16:25:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C170,2527 SOUTHDENE AVE
1411001.98017688,578631.821006313,946231,1769102A,2019/03/10 12:42:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C276,3024 ELIZABETH AVE
1410677.45359497,578865.69980365,946300,2206383A,2023/02/13 12:06:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C345,3027 LORENA AVE
1411080.4757548,578928.504139975,946373,1328526A,2015/12/10 15:54:00+00,,,Vacant,,H,10,LAKELAND                                 ,7492C418,2432 HARRIET AVE
